VIDEO_ID	VIDEO_NAME	SENTENCE_ID	SENTENCE_NAME	START_REALIGNED	END_REALIGNED	SENTENCE
-0N0jbyBW6g	-0N0jbyBW6g-5-rgb_front	-0N0jbyBW6g_6	-0N0jbyBW6g_6-5-rgb_front	42.34	53.14	With these designs you can make, typically, any type of plaque, maybe stockings for Christmas, or even portraits.
-0N0jbyBW6g	-0N0jbyBW6g-5-rgb_front	-0N0jbyBW6g_7	-0N0jbyBW6g_7-5-rgb_front	54.14	66.24	It allows you to take these different threads and stitch one through the fabric and to follow along the design to create whatever design it is.
-0N0jbyBW6g	-0N0jbyBW6g-5-rgb_front	-0N0jbyBW6g_8	-0N0jbyBW6g_8-5-rgb_front	66.24	81.35	These kits are available in most craft stores, and it gives you some flexibility as to what kind of designs you like.
-0N0jbyBW6g	-0N0jbyBW6g-5-rgb_front	-0N0jbyBW6g_9	-0N0jbyBW6g_9-5-rgb_front	81.35	87.83	Again, we're talking about cross stitch....cross stitch craft kits.
-0ZqnVFv7eI	-0ZqnVFv7eI-5-rgb_front	-0ZqnVFv7eI_0	-0ZqnVFv7eI_0-5-rgb_front	0.56	6.21	This is Robert Stewart, with Hill13.com.
-0ZqnVFv7eI	-0ZqnVFv7eI-5-rgb_front	-0ZqnVFv7eI_1	-0ZqnVFv7eI_1-5-rgb_front	6.29	25.17	Now, we're going to talk about some advanced tactics, and the importance of employing all that you've learned in terms of individual drilling, and all of the basic tactical awarenesses and skills you need to have, to function as a highly effective player.
-0ZqnVFv7eI	-0ZqnVFv7eI-5-rgb_front	-0ZqnVFv7eI_2	-0ZqnVFv7eI_2-5-rgb_front	25.26	32.38	When you get into advance tactics, you're talking about a lot of teamwork.
-0ZqnVFv7eI	-0ZqnVFv7eI-5-rgb_front	-0ZqnVFv7eI_3	-0ZqnVFv7eI_3-5-rgb_front	32.59	62.63	You're talking about everyone on your team, having those individual skills down, and being able to use them in concert with one another, so we're going to be going over the taking of buildings, the defending of buildings, and the critical elements required tactically, to integrate a team together, and have them function as a single system, with a goal, where everyone on the team is working together.
-0ZqnVFv7eI	-0ZqnVFv7eI-5-rgb_front	-0ZqnVFv7eI_4	-0ZqnVFv7eI_4-5-rgb_front	62.66	67.54	A lot of what's required, is stressing the importance of communication.
-0ZqnVFv7eI	-0ZqnVFv7eI-5-rgb_front	-0ZqnVFv7eI_5	-0ZqnVFv7eI_5-5-rgb_front	67.55	73.02	It's stressing the importance of maintaining your situational awareness.
-0ZqnVFv7eI	-0ZqnVFv7eI-5-rgb_front	-0ZqnVFv7eI_6	-0ZqnVFv7eI_6-5-rgb_front	73.07	88.53	Knowing what's happening with your other team members at all times, and inside of the shifting dynamics, having the tactical skills necessary, to support, defend, and be aggressive, at the same time.
-0daC3SWCPQ	-0daC3SWCPQ-5-rgb_front	-0daC3SWCPQ_0	-0daC3SWCPQ_0-5-rgb_front	0.66	1.06	Hello!
-0daC3SWCPQ	-0daC3SWCPQ-5-rgb_front	-0daC3SWCPQ_1	-0daC3SWCPQ_1-5-rgb_front	1.06	4.65	We are Terry and Laura Neven.
-0daC3SWCPQ	-0daC3SWCPQ-5-rgb_front	-0daC3SWCPQ_10	-0daC3SWCPQ_10-5-rgb_front	66.52	74.45	When you teach your children at home, it allows you a greater opportunity to have time as a family.
-0daC3SWCPQ	-0daC3SWCPQ-5-rgb_front	-0daC3SWCPQ_11	-0daC3SWCPQ_11-5-rgb_front	74.45	79.8	One important reason for the benefit of home schooling is academic success.
-0daC3SWCPQ	-0daC3SWCPQ-5-rgb_front	-0daC3SWCPQ_12	-0daC3SWCPQ_12-5-rgb_front	82.25	92.85	Researh says that the average home school child is 1 to 2 grades levels above their public or private school peers.
-0daC3SWCPQ	-0daC3SWCPQ-5-rgb_front	-0daC3SWCPQ_13	-0daC3SWCPQ_13-5-rgb_front	92.85	99.84	These are just some of the wonderful benefits why families home school.
-0daC3SWCPQ	-0daC3SWCPQ-5-rgb_front	-0daC3SWCPQ_2	-0daC3SWCPQ_2-5-rgb_front	4.65	10.88	I am the administrator of California educators and principal of Sunland Christian School.
-0daC3SWCPQ	-0daC3SWCPQ-5-rgb_front	-0daC3SWCPQ_3	-0daC3SWCPQ_3-5-rgb_front	10.88	16.57	This clip we will talk about the benefits to home schooling.
-0daC3SWCPQ	-0daC3SWCPQ-5-rgb_front	-0daC3SWCPQ_4	-0daC3SWCPQ_4-5-rgb_front	16.57	34.55	Many families begin to home school not because of concerns of academics or because of concerns of the local public or private school because they are concerned about things relative to the family.
-0daC3SWCPQ	-0daC3SWCPQ-5-rgb_front	-0daC3SWCPQ_5	-0daC3SWCPQ_5-5-rgb_front	34.55	39.54	Home schooling can provide a great opportunity for family unity.
-0daC3SWCPQ	-0daC3SWCPQ-5-rgb_front	-0daC3SWCPQ_6	-0daC3SWCPQ_6-5-rgb_front	39.54	43.76	To do things together, to learn together and to grow together.
-0daC3SWCPQ	-0daC3SWCPQ-5-rgb_front	-0daC3SWCPQ_7	-0daC3SWCPQ_7-5-rgb_front	43.76	52.72	In specifically Southern California there is a lot of issues relative to a flexibility of schedule.
-0daC3SWCPQ	-0daC3SWCPQ-5-rgb_front	-0daC3SWCPQ_8	-0daC3SWCPQ_8-5-rgb_front	52.72	59.22	It is important to understand that home schooling allows for great flexibility.
-0daC3SWCPQ	-0daC3SWCPQ-5-rgb_front	-0daC3SWCPQ_9	-0daC3SWCPQ_9-5-rgb_front	59.23	66.52	Moms are already running around like chickens with their heads cut off, taxing kids here and there.
-0oP2H0vAGY	-0oP2H0vAGY-5-rgb_front	-0oP2H0vAGY_1	-0oP2H0vAGY_1-5-rgb_front	11.56	18.94	"This is a great ""who dun it"" guessing game and you should use a minimum of 6-8 people."
-0oP2H0vAGY	-0oP2H0vAGY-5-rgb_front	-0oP2H0vAGY_10	-0oP2H0vAGY_10-5-rgb_front	82.32	87.92	When the murderer chooses they will choose a victim and kill them.
-0oP2H0vAGY	-0oP2H0vAGY-5-rgb_front	-0oP2H0vAGY_11	-0oP2H0vAGY_11-5-rgb_front	88.57	99.86	How they will do that is by shaking their hand and doing a little tickle inside.
-0oP2H0vAGY	-0oP2H0vAGY-5-rgb_front	-0oP2H0vAGY_12	-0oP2H0vAGY_12-5-rgb_front	99.87	110.16	So just scratching the inside of the hand but doing it very discreetly so that no one else sees when the victim has been killed.
-0oP2H0vAGY	-0oP2H0vAGY-5-rgb_front	-0oP2H0vAGY_13	-0oP2H0vAGY_13-5-rgb_front	110.41	126.65	They have to shake three more hands just so that it's not obvious who killed them and then they get to choose a way they want to die nice, and big, and dramatic.
-0oP2H0vAGY	-0oP2H0vAGY-5-rgb_front	-0oP2H0vAGY_14	-0oP2H0vAGY_14-5-rgb_front	126.8	142.91	"So if I was to kill David ""hi, how are you"", he's going to shake three more hands and on the third hand die."
-0oP2H0vAGY	-0oP2H0vAGY-5-rgb_front	-0oP2H0vAGY_15	-0oP2H0vAGY_15-5-rgb_front	142.96	162.06	"""Aahh"", good, then we have our victim dead lying on the floor and the rest of us have to try to figure out who killed him."
-0oP2H0vAGY	-0oP2H0vAGY-5-rgb_front	-0oP2H0vAGY_16	-0oP2H0vAGY_16-5-rgb_front	162.33	174.39	Now again only the person running the game and the person that's dead knows, but the person that's dead can't say anything.
-0oP2H0vAGY	-0oP2H0vAGY-5-rgb_front	-0oP2H0vAGY_17	-0oP2H0vAGY_17-5-rgb_front	174.47	227.65	"So you vote and the majority wins so whoever you want to, its kind of a witch hunt at this point, you just pick and choose who you think might look suspicious and if that person actually is indeed the murderer lets say you say ""ah"", everyone agrees it was Joe, the person running the game knows if its Joe or not if it was Joe they say ""yes, you guys have won"", if its not they just say ""nope, that is not the murderer"", and you just, Joe has to die though and then the games goes again and again until either the murderer is killed every body off without being killed themselves or until they've been found out by the crowd."
-0oP2H0vAGY	-0oP2H0vAGY-5-rgb_front	-0oP2H0vAGY_18	-0oP2H0vAGY_18-5-rgb_front	229.83	232.89	And that's how you play murderer.
-0oP2H0vAGY	-0oP2H0vAGY-5-rgb_front	-0oP2H0vAGY_2	-0oP2H0vAGY_2-5-rgb_front	18.96	20.75	The more the merrier.
-0oP2H0vAGY	-0oP2H0vAGY-5-rgb_front	-0oP2H0vAGY_3	-0oP2H0vAGY_3-5-rgb_front	20.78	27.49	What you do one, is choose one person who is just going to run the game.
-0oP2H0vAGY	-0oP2H0vAGY-5-rgb_front	-0oP2H0vAGY_4	-0oP2H0vAGY_4-5-rgb_front	27.55	43.82	They don't actually get to participate, so if you are playing this with kids maybe if you have an adult in the room they could choose to be the one running the game or just maybe an adult that doesn't feel like playing if its a group of adults they can run the game.
-0oP2H0vAGY	-0oP2H0vAGY-5-rgb_front	-0oP2H0vAGY_5	-0oP2H0vAGY_5-5-rgb_front	44.17	57.77	Basically, they are going to have all the adults close their eyes or kids close or cover your eyes and the person running the game will choose one person to be the murderer.
-0oP2H0vAGY	-0oP2H0vAGY-5-rgb_front	-0oP2H0vAGY_6	-0oP2H0vAGY_6-5-rgb_front	57.79	60.8	They just choose them by tapping them gently on the head.
-0oP2H0vAGY	-0oP2H0vAGY-5-rgb_front	-0oP2H0vAGY_7	-0oP2H0vAGY_7-5-rgb_front	61.75	68.0	That person is the murderer only they know it and the person running the game knows it.
-0oP2H0vAGY	-0oP2H0vAGY-5-rgb_front	-0oP2H0vAGY_8	-0oP2H0vAGY_8-5-rgb_front	68.15	71.96	Everybody's eyes open and the game begins.
-0oP2H0vAGY	-0oP2H0vAGY-5-rgb_front	-0oP2H0vAGY_9	-0oP2H0vAGY_9-5-rgb_front	72.32	82.31	"You just start walking around the room shaking everybody's hands with a nice greeting ""hi, how are you"", ""hi, how are you""."
-0sphqZT1eQ	-0sphqZT1eQ-5-rgb_front	-0sphqZT1eQ_1	-0sphqZT1eQ_1-5-rgb_front	4.44	8.62	Today I'm going to teach you how to become a competitive baseball player.
-0sphqZT1eQ	-0sphqZT1eQ-5-rgb_front	-0sphqZT1eQ_2	-0sphqZT1eQ_2-5-rgb_front	8.62	13.93	In this segment we're going to demonstrate batting practice with live pitching.
-0sphqZT1eQ	-0sphqZT1eQ-5-rgb_front	-0sphqZT1eQ_3	-0sphqZT1eQ_3-5-rgb_front	14.29	31.95	Now as oppose of the machine, the machine pitches automatic fastballs and an automatic curve balls going from one angle to one angle only.
-0sphqZT1eQ	-0sphqZT1eQ-5-rgb_front	-0sphqZT1eQ_4	-0sphqZT1eQ_4-5-rgb_front	31.95	48.77	Life pitching determines more of a simulated angle of the game as the pitchers as hitters are seeing pitchers from various arm angles to where they can adjust to improve there hitting.
-0sphqZT1eQ	-0sphqZT1eQ-5-rgb_front	-0sphqZT1eQ_5	-0sphqZT1eQ_5-5-rgb_front	48.77	55.66	This makes to be a more effective hitting practice regiment than the machine.
-0sphqZT1eQ	-0sphqZT1eQ-5-rgb_front	-0sphqZT1eQ_6	-0sphqZT1eQ_6-5-rgb_front	55.68	62.51	The machine is mainly for timing for fastballs.
-0sphqZT1eQ	-0sphqZT1eQ-5-rgb_front	-0sphqZT1eQ_7	-0sphqZT1eQ_7-5-rgb_front	62.51	74.05	But as opposed to the live pitching you get various angles, live angles from an actual pitcher when hitting the ball.
-0sphqZT1eQ	-0sphqZT1eQ-5-rgb_front	-0sphqZT1eQ_8	-0sphqZT1eQ_8-5-rgb_front	74.05	86.58	Normally for a lefty, you would set this type of a L cage at this and have balls being thrown by a left handed pitcher on this end.
-0sphqZT1eQ	-0sphqZT1eQ-5-rgb_front	-0sphqZT1eQ_9	-0sphqZT1eQ_9-5-rgb_front	86.58	96.48	You can flip the machine over (flip the cage over) in order to throw the ball right handed.
-0yRaqY7nTE	-0yRaqY7nTE-5-rgb_front	-0yRaqY7nTE_0	-0yRaqY7nTE_0-5-rgb_front	2.29	2.78	Hi.
-0yRaqY7nTE	-0yRaqY7nTE-5-rgb_front	-0yRaqY7nTE_1	-0yRaqY7nTE_1-5-rgb_front	2.78	5.83	My name is Daniel Baldwin.
-0yRaqY7nTE	-0yRaqY7nTE-5-rgb_front	-0yRaqY7nTE_10	-0yRaqY7nTE_10-5-rgb_front	95.95	112.79	We also tow them, so if it's very inoperable and, or you just don't want to drive it in, you can have us come in and we'll tow the vehicle, then you can bring later in that title and we pay at that time.
-0yRaqY7nTE	-0yRaqY7nTE-5-rgb_front	-0yRaqY7nTE_2	-0yRaqY7nTE_2-5-rgb_front	5.84	10.08	I'm the general manager from Kurt's Auto Wrecking in American Fork, Utah.
-0yRaqY7nTE	-0yRaqY7nTE-5-rgb_front	-0yRaqY7nTE_3	-0yRaqY7nTE_3-5-rgb_front	10.17	14.69	And today we're giving you information on selling your junk car in Tampa.
-0yRaqY7nTE	-0yRaqY7nTE-5-rgb_front	-0yRaqY7nTE_4	-0yRaqY7nTE_4-5-rgb_front	15.11	26.79	Now the best thing you can do first of all is to clear your car out with all the stuff that you would like and take your license plates off.
-0yRaqY7nTE	-0yRaqY7nTE-5-rgb_front	-0yRaqY7nTE_5	-0yRaqY7nTE_5-5-rgb_front	27.03	31.2	Now next, there's many companies that you can sell your vehicle to.
-0yRaqY7nTE	-0yRaqY7nTE-5-rgb_front	-0yRaqY7nTE_6	-0yRaqY7nTE_6-5-rgb_front	31.38	44.14	In order to find those type of companies, you can get in the phone book and search, look under recycling centers or scrap yards or salvage yards.
-0yRaqY7nTE	-0yRaqY7nTE-5-rgb_front	-0yRaqY7nTE_7	-0yRaqY7nTE_7-5-rgb_front	44.21	72.91	Or, you can also go onto a web search like Google and type in any of those keywords again, and they will be able, and you'll pull up a bunch of scrap metal companies or recyclers, and they will be able to help you to find somewhere to sell those vehicles that are no longer operable or you just don't want anymore, and they're not worth a bunch of money.
-0yRaqY7nTE	-0yRaqY7nTE-5-rgb_front	-0yRaqY7nTE_8	-0yRaqY7nTE_8-5-rgb_front	73.08	89.85	Now, the best thing to do, again, is to have your title with you, and do not fill it out until you become on site so that we don't have any paperwork issues, and they're not any signatures in the wrong lines.
-0yRaqY7nTE	-0yRaqY7nTE-5-rgb_front	-0yRaqY7nTE_9	-0yRaqY7nTE_9-5-rgb_front	89.9	95.59	And you come in and we pay you cash at the time you drop it off.
-1KpdDGPCq4	-1KpdDGPCq4-5-rgb_front	-1KpdDGPCq4_0	-1KpdDGPCq4_0-5-rgb_front	0.42	6.1	All right, the drink we're about to make is called San Juan Cooler.
-1KpdDGPCq4	-1KpdDGPCq4-5-rgb_front	-1KpdDGPCq4_1	-1KpdDGPCq4_1-5-rgb_front	6.1	8.53	Let's go ahead and put some ice in a glass.
-1KpdDGPCq4	-1KpdDGPCq4-5-rgb_front	-1KpdDGPCq4_2	-1KpdDGPCq4_2-5-rgb_front	8.53	12.52	And measure out two ounces of rum.
-1KpdDGPCq4	-1KpdDGPCq4-5-rgb_front	-1KpdDGPCq4_3	-1KpdDGPCq4_3-5-rgb_front	13.98	22.89	And follow that up with three fourths of an ounce of dry vermouth.
-1KpdDGPCq4	-1KpdDGPCq4-5-rgb_front	-1KpdDGPCq4_4	-1KpdDGPCq4_4-5-rgb_front	24.05	26.6	And we'll just fill it up with pineapple juice.
-1KpdDGPCq4	-1KpdDGPCq4-5-rgb_front	-1KpdDGPCq4_5	-1KpdDGPCq4_5-5-rgb_front	35.14	76.61	And let's get our spoon, so if you find yourself in San Juan and the temperature is really getting to you, just really need something that's going to quench your thirst and cool you down, and at the same time maybe loosen you up a little bit, you can order the San Juan Cooler, or if you're just in a bar in Northern Idaho and decide you'd like a nice cocktail, you can order a San Juan Cooler there as well.
-1KpdDGPCq4	-1KpdDGPCq4-5-rgb_front	-1KpdDGPCq4_6	-1KpdDGPCq4_6-5-rgb_front	76.61	84.17	Let's go ahead and garnish that with an orange and a cherry and that's it, bottoms up.
-1PeVdIwiq0	-1PeVdIwiq0-8-rgb_front	-1PeVdIwiq0_1	-1PeVdIwiq0_1-8-rgb_front	4.85	7.48	Today we're going to be talking about buying a new car.
-1PeVdIwiq0	-1PeVdIwiq0-8-rgb_front	-1PeVdIwiq0_10	-1PeVdIwiq0_10-8-rgb_front	61.36	72.77	So just because a brand new car has never been titled, doesn't necessarily mean that you can't end up with a brand new car that has been titled and save yourself a bunch of money.
-1PeVdIwiq0	-1PeVdIwiq0-8-rgb_front	-1PeVdIwiq0_11	-1PeVdIwiq0_11-8-rgb_front	72.78	82.66	So find out whether you are really a new car buyer or maybe you're a used car buyer with the same model year with a few miles on it so that you can save yourself some money.
-1PeVdIwiq0	-1PeVdIwiq0-8-rgb_front	-1PeVdIwiq0_12	-1PeVdIwiq0_12-8-rgb_front	82.66	96.36	You can save upwards of 5 to 10 and even sometimes 20 thousand dollars on buying a new used car versus buying a brand new car without an MOS.
-1PeVdIwiq0	-1PeVdIwiq0-8-rgb_front	-1PeVdIwiq0_13	-1PeVdIwiq0_13-8-rgb_front	97.31	101.36	So find out whether or not you're really a new car buyer.
-1PeVdIwiq0	-1PeVdIwiq0-8-rgb_front	-1PeVdIwiq0_14	-1PeVdIwiq0_14-8-rgb_front	101.37	104.84	When it comes to buying a new car, remember, its ok to say no.
-1PeVdIwiq0	-1PeVdIwiq0-8-rgb_front	-1PeVdIwiq0_15	-1PeVdIwiq0_15-8-rgb_front	106.16	111.44	Just 'cause they ask you to pay a certain amount of money for a car, doesn't mean that you have to.
-1PeVdIwiq0	-1PeVdIwiq0-8-rgb_front	-1PeVdIwiq0_16	-1PeVdIwiq0_16-8-rgb_front	111.73	115.69	Sometimes the best tactic to buying a new car is getting up and leaving.
-1PeVdIwiq0	-1PeVdIwiq0-8-rgb_front	-1PeVdIwiq0_17	-1PeVdIwiq0_17-8-rgb_front	116.75	130.86	If they say they can't sell you the car and they really can't, then they won't, but there's no reason why you can't come back tomorrow and try again, but if they come chasing you out the door and they say ok ok we want to sell you the car, then you can feel like you got a good deal.
-1PeVdIwiq0	-1PeVdIwiq0-8-rgb_front	-1PeVdIwiq0_18	-1PeVdIwiq0_18-8-rgb_front	131.04	138.32	When buying a new car, don't be afraid to ask your dealership to allow them to allow you to look at the invoice.
-1PeVdIwiq0	-1PeVdIwiq0-8-rgb_front	-1PeVdIwiq0_19	-1PeVdIwiq0_19-8-rgb_front	138.44	148.53	That's what they paid for the car and nine times out of ten, the dealership will be willing to share that information with you in order for you to make an educated decision.
-1PeVdIwiq0	-1PeVdIwiq0-8-rgb_front	-1PeVdIwiq0_2	-1PeVdIwiq0_2-8-rgb_front	7.48	10.61	In this segment we're talk about negotiating on a new car.
-1PeVdIwiq0	-1PeVdIwiq0-8-rgb_front	-1PeVdIwiq0_20	-1PeVdIwiq0_20-8-rgb_front	149.13	157.22	If you know how much they paid for a car, then you're willing to offer them a little bit more than what they paid for the car, usually they'll be willing to sell it to.
-1PeVdIwiq0	-1PeVdIwiq0-8-rgb_front	-1PeVdIwiq0_21	-1PeVdIwiq0_21-8-rgb_front	157.22	168.7	Also remember that when buying a new car, depending on how many days its been in their inventory, they may be motivated to sell that particular car than not.
-1PeVdIwiq0	-1PeVdIwiq0-8-rgb_front	-1PeVdIwiq0_22	-1PeVdIwiq0_22-8-rgb_front	167.1	175.81	So don't be afraid to ask if you can purchase the car that is many days in stock so that they'll be willing to give you a better car deal.
-1PeVdIwiq0	-1PeVdIwiq0-8-rgb_front	-1PeVdIwiq0_23	-1PeVdIwiq0_23-8-rgb_front	177.71	184.01	Remember, just because buying a car at invoice is what the dealership does, doesn't mean you have to.
-1PeVdIwiq0	-1PeVdIwiq0-8-rgb_front	-1PeVdIwiq0_24	-1PeVdIwiq0_24-8-rgb_front	184.83	191.55	You can always buy the car for below invoice, especially if that dealership's had that car in stock for more than 300 days.
-1PeVdIwiq0	-1PeVdIwiq0-8-rgb_front	-1PeVdIwiq0_25	-1PeVdIwiq0_25-8-rgb_front	192.81	194.82	Remember, don't be afraid to ask.
-1PeVdIwiq0	-1PeVdIwiq0-8-rgb_front	-1PeVdIwiq0_26	-1PeVdIwiq0_26-8-rgb_front	195.51	197.23	Negotiating is why you're there.
-1PeVdIwiq0	-1PeVdIwiq0-8-rgb_front	-1PeVdIwiq0_3	-1PeVdIwiq0_3-8-rgb_front	10.61	16.26	Its easy to buy a new car, 'cause they'll either tell you yes you can buy it for that, or no you can't.
-1PeVdIwiq0	-1PeVdIwiq0-8-rgb_front	-1PeVdIwiq0_4	-1PeVdIwiq0_4-8-rgb_front	16.73	20.25	The manufacturers is the one that determines what the car costs.
-1PeVdIwiq0	-1PeVdIwiq0-8-rgb_front	-1PeVdIwiq0_5	-1PeVdIwiq0_5-8-rgb_front	20.99	28.15	The dealership buys the car from the manufacturer and there are many websites out there that tell you what the actual cost of the car is.
-1PeVdIwiq0	-1PeVdIwiq0-8-rgb_front	-1PeVdIwiq0_6	-1PeVdIwiq0_6-8-rgb_front	28.49	35.92	Once you determine how much that car costs, its up to the dealership whether to sell you the car for that, for less than that, or for more than that.
-1PeVdIwiq0	-1PeVdIwiq0-8-rgb_front	-1PeVdIwiq0_7	-1PeVdIwiq0_7-8-rgb_front	35.19	46.66	Depending on the desirability of that new car, which means how hot it is in the market, that's exactly what's going to determine whether you get a great deal on your new car purchase or not necessarily a great deal.
-1PeVdIwiq0	-1PeVdIwiq0-8-rgb_front	-1PeVdIwiq0_8	-1PeVdIwiq0_8-8-rgb_front	46.65	55.46	Always remember that the difference between a new car and a used car is that a new car has an MSO, which is the Manufacture Certificate of Origin.
